0.000000e+00 149.89071 62299.77353 6.38933 13.42910 -6.09357 4.35741 126.52530 1093.33000 0.43837 0 12.00000 10.91604 1.46376 -0.14889 1.29637 6.67104 5.80106 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.860890e-13 3.084400e-05 2.477990e-01 2.587680e-12 1.500650e-10 1.121790e-19 4.801980e-12 6.836910e-37 2.973790e-11 1.309060e-10 3.631110e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632240e-06 2.612400e-08 2.291920e-04 9.081340e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 9.111710e-13 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.515600e-08 2.811900e-01 6.137620e-34 5.675450e-18 2.685340e-11 7.095780e-31 5.420010e-18 1.096480e-23 3.819440e-25 1.342760e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 5.116820e-06 3.819440e-07 2.197860e-11 2.466040e-12 3.475360e-05 2.529300e-09 3.258370e-06 5.357970e-06 1.503140e-05 3.698280e-08 5.407540e-07 1.279380e-06 4.375220e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.466444e+05 149.89071 62299.77353 6.38933 13.42910 -6.09357 4.35741 126.52530 1093.33000 0.43837 0 12.00000 10.91604 1.46376 -0.14889 1.29637 6.67104 5.80106 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.860890e-13 3.084400e-05 2.477990e-01 2.587680e-12 1.500650e-10 1.121790e-19 4.801980e-12 6.836910e-37 2.973790e-11 1.309060e-10 3.631110e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632240e-06 2.612400e-08 2.291920e-04 9.081340e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 9.111710e-13 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.515600e-08 2.811900e-01 6.137620e-34 5.675450e-18 2.685340e-11 7.095780e-31 5.420010e-18 1.096480e-23 3.819440e-25 1.342760e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 5.116820e-06 3.819440e-07 2.197860e-11 2.466040e-12 3.475360e-05 2.529300e-09 3.258370e-06 5.357970e-06 1.503140e-05 3.698280e-08 5.407540e-07 1.279380e-06 4.375220e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.466444e+05 149.89071 62299.77353 6.38933 13.42910 -6.09357 4.35741 126.52530 1093.33000 0.43837 0 12.00000 10.91604 1.46376 -0.14889 1.29637 6.67104 5.80106 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.860890e-13 3.084400e-05 2.477990e-01 2.587680e-12 1.500650e-10 1.121790e-19 4.801980e-12 6.836910e-37 2.973790e-11 1.309060e-10 3.631110e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632240e-06 2.612400e-08 2.291920e-04 9.081340e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 9.111710e-13 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.515600e-08 2.811900e-01 6.137620e-34 5.675450e-18 2.685340e-11 7.095780e-31 5.420010e-18 1.096480e-23 3.819440e-25 1.342760e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 5.116820e-06 3.819440e-07 2.197860e-11 2.466040e-12 3.475360e-05 2.529300e-09 3.258370e-06 5.357970e-06 1.503140e-05 3.698280e-08 5.407540e-07 1.279380e-06 4.375220e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.478438e+05 149.88974 62296.70700 6.38944 13.43210 -6.09325 4.35721 126.54709 1093.10000 0.43848 0 12.00000 10.91604 1.45882 -0.15134 1.29617 6.67104 5.80106 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.889620e-13 3.084400e-05 2.477990e-01 2.528700e-12 1.484010e-10 1.122840e-19 4.775010e-12 6.772760e-37 2.973460e-11 1.308360e-10 2.920070e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632300e-06 2.612400e-08 2.291920e-04 9.081420e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.000760e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.499450e-08 2.814490e-01 4.806180e-34 5.672830e-18 2.685340e-11 5.610480e-31 5.417510e-18 8.689600e-24 3.025520e-25 1.345240e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 5.086280e-06 3.794900e-07 2.049270e-11 2.376840e-12 3.472160e-05 2.525810e-09 3.258370e-06 5.390140e-06 1.503140e-05 3.594180e-08 5.348110e-07 1.277030e-06 4.385310e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.490432e+05 149.88877 62293.64047 6.38955 13.43510 -6.09293 4.35701 126.56888 1092.86000 0.43860 0 12.00000 10.91604 1.45388 -0.15378 1.29598 6.67104 5.80106 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.918790e-13 3.084400e-05 2.477990e-01 2.471080e-12 1.467560e-10 1.123900e-19 4.748190e-12 6.709220e-37 2.973130e-11 1.307660e-10 2.348270e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632360e-06 2.612400e-08 2.291920e-04 9.081510e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.099160e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.483370e-08 2.817090e-01 3.763570e-34 5.670220e-18 2.685340e-11 4.436090e-31 5.415020e-18 6.886520e-24 2.396620e-25 1.347720e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 5.055920e-06 3.770510e-07 1.910730e-11 2.290870e-12 3.468970e-05 2.522320e-09 3.258370e-06 5.422510e-06 1.503140e-05 3.493010e-08 5.289320e-07 1.274680e-06 4.395420e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.502425e+05 149.88780 62290.57395 6.38966 13.43810 -6.09262 4.35681 126.59067 1092.62000 0.43871 0 12.00000 10.91604 1.44894 -0.15623 1.29578 6.67104 5.80107 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.948420e-13 3.084400e-05 2.477990e-01 2.414760e-12 1.451290e-10 1.124950e-19 4.721520e-12 6.646270e-37 2.972800e-11 1.306970e-10 1.888430e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632420e-06 2.612400e-08 2.291920e-04 9.081590e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.207230e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.467370e-08 2.819680e-01 2.947130e-34 5.667610e-18 2.685340e-11 3.507520e-31 5.412530e-18 5.457580e-24 1.898450e-25 1.350210e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 5.025740e-06 3.746280e-07 1.781560e-11 2.208000e-12 3.465770e-05 2.518840e-09 3.258370e-06 5.455070e-06 1.503140e-05 3.394690e-08 5.231180e-07 1.272330e-06 4.405550e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.514419e+05 149.88682 62287.50742 6.38977 13.44110 -6.09230 4.35662 126.61246 1092.39000 0.43882 0 12.00000 10.91604 1.44400 -0.15868 1.29559 6.67104 5.80107 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 1.978500e-13 3.084400e-05 2.477990e-01 2.359730e-12 1.435200e-10 1.126010e-19 4.695000e-12 6.583910e-37 2.972470e-11 1.306270e-10 1.518640e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632480e-06 2.612400e-08 2.291920e-04 9.081680e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.325930e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.451440e-08 2.822280e-01 2.307810e-34 5.665000e-18 2.685340e-11 2.773320e-31 5.410030e-18 4.325140e-24 1.503830e-25 1.352700e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 4.995740e-06 3.722200e-07 1.661120e-11 2.128140e-12 3.462580e-05 2.515360e-09 3.258370e-06 5.487820e-06 1.503140e-05 3.299130e-08 5.173690e-07 1.269990e-06 4.415700e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.526413e+05 149.88585 62284.44089 6.38988 13.44410 -6.09199 4.35642 126.63425 1092.15000 0.43894 0 12.00000 10.91604 1.43906 -0.16112 1.29539 6.67104 5.80108 7.28104 3.16105 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 2.009050e-13 3.084400e-05 2.477990e-01 2.305950e-12 1.419290e-10 1.127070e-19 4.668640e-12 6.522140e-37 2.972150e-11 1.305570e-10 1.221270e-49 4.182640e-05 5.075980e-07 1.400010e-99 6.632540e-06 2.612400e-08 2.291920e-04 9.081760e-08 5.170110e-07 2.069520e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.456300e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.177940e-01 7.194490e-13 3.435580e-08 2.824880e-01 1.807170e-34 5.662390e-18 2.685340e-11 2.192800e-31 5.407540e-18 3.427680e-24 1.191240e-25 1.355190e-28 3.303700e-06 1.051960e-06 1.399590e-99 2.471720e-04 9.375620e-09 4.965920e-06 3.698280e-07 1.548820e-11 2.051160e-12 3.459390e-05 2.511890e-09 3.258370e-06 5.520770e-06 1.503140e-05 3.206270e-08 5.116820e-07 1.267650e-06 4.425880e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.538352e+05 149.88488 62281.34257 6.38998 13.44710 -6.09167 4.35622 126.65208 1091.92000 0.43905 0 12.00000 10.91604 1.43411 -0.16361 1.29517 6.67104 5.80108 7.28104 3.16104 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 2.037490e-13 3.084400e-05 2.477990e-01 2.253490e-12 1.403530e-10 1.127050e-19 4.641990e-12 6.479780e-37 2.971750e-11 1.304790e-10 9.804200e-50 4.182640e-05 5.075980e-07 1.400010e-99 6.632570e-06 2.612400e-08 2.291920e-04 9.081890e-08 5.170110e-07 2.069510e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.589540e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.174640e-01 7.194490e-13 3.422950e-08 2.827480e-01 1.430210e-34 5.665000e-18 2.685340e-11 1.750650e-31 5.405050e-18 2.742840e-24 9.527960e-26 1.357060e-28 3.302170e-06 1.051960e-06 1.399590e-99 2.472860e-04 9.379940e-09 4.940830e-06 3.679590e-07 1.459490e-11 1.954340e-12 3.457800e-05 2.508420e-09 3.258370e-06 5.553920e-06 1.503140e-05 3.116020e-08 5.060580e-07 1.265900e-06 4.434040e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
1.550292e+05 149.88392 62278.24424 6.39009 13.45010 -6.09135 4.35602 126.66992 1091.68000 0.43916 0 12.00000 10.91604 1.42917 -0.16609 1.29495 6.67104 5.80108 7.28104 3.16104 6.44104 4.77104 6.02105 4.97105 95.45286 82.36846 7.517440e-01 2.066340e-13 3.084400e-05 2.477990e-01 2.202230e-12 1.387950e-10 1.127040e-19 4.615490e-12 6.437690e-37 2.971350e-11 1.304010e-10 7.870710e-50 4.182640e-05 5.075980e-07 1.400010e-99 6.632600e-06 2.612400e-08 2.291920e-04 9.082010e-08 5.170110e-07 2.069500e-08 3.857980e-05 9.710690e-08 3.120470e-06 1.020560e-06 1.495930e-05 1.973240e-06 2.257770e-06 1.734980e-12 1.898800e-06 2.449850e-05 1.288400e-06 8.785980e-07 5.073410e-05 7.171330e-01 7.194490e-13 3.410360e-08 2.830090e-01 1.131880e-34 5.667610e-18 2.685340e-11 1.397660e-31 5.402560e-18 2.194830e-24 7.620790e-26 1.358940e-28 3.300650e-06 1.051960e-06 1.399590e-99 2.474000e-04 9.384260e-09 4.915870e-06 3.661000e-07 1.375310e-11 1.862090e-12 3.456210e-05 2.504960e-09 3.258370e-06 5.587270e-06 1.503140e-05 3.028310e-08 5.004950e-07 1.264150e-06 4.442220e-06 2.449060e-05 1.288250e-06 8.790230e-07 5.069910e-05
