  ND   FF (G-L)     CBF (G-L)     RBF (G-L)     CBB (G-L)    TOTAL     1-G/L ALL
  57  -21708.      -2361.4       2489.2      -5738.3      -27319.      0.41612E-06
  58  -22165.      -2222.1       2104.5      -7120.1      -29403.      0.21396E-06
  59  -20298.      -2112.6       2908.9      -8288.3      -27790.      0.96039E-07
  60  -16496.      -2101.7       3023.9      -8935.8      -24510.      0.39827E-07
  61  -12023.      -1967.2       3366.0      -7929.2      -18553.      0.14119E-07
  62  -8947.4      -2020.0       1374.3      -7180.7      -16774.      0.59809E-08
  63  -6350.6      -1664.4       2903.8      -4549.5      -9660.7      0.16260E-08
  64  -5536.0      -1858.6      -1124.3      -3917.7      -12437.      0.10022E-08
  65  -3889.5      -1186.7       1756.8       149.95      -3169.5      0.12430E-09
  66  -5045.3      -1678.4      -6233.4       680.81      -12276.      0.23942E-09
  67 -0.11988E+06  -6958.5       96357.       36833.       6350.4     -0.62225E-10
